fP,9,prU,6qYT5,5wTS,5g,dk4wF,1411709548342,0,2010-03-14,-9.99999998999985E8,dWRM,2010-01-24,5Zmw,946684800000,9.999999999E9,k,2qGN,e,J,FuhI,t3y8,X9EP,xh,2001-11-08,2002-08-08,2015-11-02,Private Passenger,tTA4,ij8G3,Eyk,ZM,R5ye5,0,RI,r1M,UFlq,2011-02-12,736,39,2
uB,0,fisjK,u73,9uhQG,Yptka,a,1420070400000,9,2008-07-19,9.999999999E9,ZlhQ,2010-04-09,M55,946684800000,9.999999999E9,dNN,oMF,Lhg,MFy,E,gKL,7c,sbSc,2006-07-11,2012-01-23,2006-10-23,Private Passenger,4qRg,yRbc,Q,Vy9W,GpF06,1,MS,tx5,dV,2013-01-01,1733,56,1
cX8,9,t85,n,lWEOL,0Z,ZPTu,1420070400000,2,2006-01-22,9.999999999E9,uyycf,2002-01-05,cdrhk,946684800000,9.999999999E9,lQM0I,Aoj0,7j,ua,Cuj,LsGVd,YSu,rX,2015-05-23,2000-02-05,2016-03-25,Private Passenger,q9gi,J,BLzsv,fJ8,ybQ,1,ID,T6,Tz,2019-12-06,1026,95,4
ez0,9,6T,pX56k,o8,aP,pEaS1,955621011363,9,2005-10-04,9.999999999E9,ox7U,2018-10-19,O,1247046458228,9.999999999E9,zM,4jE,Yx7l,SN,Ew,5RgiR,0EFOK,F,2006-05-17,2002-10-09,2000-06-24,Private Passenger,YT,HGf,JGZi,hvV3,IT2w,8,SC,P1t7P,dEJj,2000-09-23,1726,94,1
QbBBK,9,IJqF,uc,TpR3e,4p1yj,y5oL4,946684800000,9,2016-12-14,-9.99999998999985E8,R,2017-07-26,bwtm,1420070400000,9.999999999E9,8,GPmfX,YVPY,s,D21,XiF,ErXXU,I,2019-05-05,2019-10-08,2003-08-16,Renters,a6P3g,Vb0A,Gphq,W8,v2,9,NJ,m,MXmEU,2014-10-18,1463,46,4
y,0,DiQV,h,tt0hi,7,0hf,1181982910315,9,2008-08-10,-9.99999999E8,UaH,2003-03-11,hK,946684800000,9.999999999E9,8Ghk9,oT5,AVwo6,h,d36Cx,USi,SaIh,kBL3r,2017-07-23,2011-05-21,2012-10-25,Renters,wtG95,7,l8,bKJH,X8,9,AZ,eUp,i7,2018-04-12,674,82,4
y1,9,Vxr8f,vkWe,SJF5b,7,oxxru,1029333634310,9,2005-09-12,9.999999998999985E9,QndP,2011-06-02,E,1194693472896,-9.99999999E8,ZrZ5A,WYS,Osy,OZu,H6ZS6,RjHh,o7,RPV,2012-02-05,2006-05-28,2013-07-12,Renters,OrE,W,m9rAW,QymD,JN8Q,9,IN,B,VNpv,2016-02-15,1172,92,2
mM,9,ToMj,Xo,c,rA4,1jA,954535189075,9,2003-02-24,-9.99999999E8,G,2017-06-08,umT3,946684800000,-9.99999998999985E8,w14,1,GR,p,k,zy,Dtk7d,UQfwn,2002-05-02,2009-11-11,2015-03-09,Renters,J4i6,r7x,Hn,VUR,n,9,AK,9D,2qKib,2009-07-16,1624,59,3
I,0,1,NR70,q,tyO,yqL4,1148663965297,9,2014-05-28,9.999999999E9,YFb,2003-12-10,IQCx5,1420070400000,-9.99999998999985E8,3E9,J,hmy6,x,XDN8,pOvP,C,Ft6,2003-08-19,2011-05-21,2018-11-20,Renters,vtCU,fdXN,f,0E,tc,0,OH,V,Jo,2009-06-21,948,94,1
pQ,0,S,Y,bV,g,JTstm,1326790145028,9,2016-02-20,9.999999999E9,wB,2010-05-01,3UR,1356945227008,9.999999999E9,zn,EFNgs,KWg,c,rv,NmD,K,N,2000-12-23,2002-08-12,2008-12-07,Renters,hoSg,vNPpC,HJrL,Y,Cb,0,OR,w,fa,2001-08-03,1670,21,4
7bvLS,9,Dke,Nn,u25Q4,5EiDF,Lx,1122974933744,9,2004-10-17,-9.99999999E8,Clw,2000-06-27,00Ri,946684800000,-9.99999999E8,Mdq,EmF,PyS,p986k,3W,cEE,9q790,567vz,2000-12-13,2000-07-12,2006-10-24,Private Passenger,aTx,0,nWkO,X9,du,1,WI,P8C85,XpC,2013-10-03,717,49,0
BHmsy,0,vts,t,dQ4Aw,dHvD,D03ou,946684800000,7,2010-05-04,9.999999999E9,kBs,2002-12-26,M,1148968955179,-9.99999999E8,QtB,Jc,Br,yM,fs,GX3,X3Jsc,UgFGJ,2010-02-18,2004-12-07,2000-06-02,Renters,o2UUT,48A61,GhyM,P,l,9,NV,bh,J,2019-01-06,1428,38,4
q,8,HD,Tnb,AV9s6,wvqj,Not1X,946684800000,5,2000-02-27,-9.99999998999985E8,Ej,2015-05-02,2cq,1420070400000,9.999999999E9,6Fb,K,zk,Eu,rK,fHDSi,IOcFy,Hh,2002-02-13,2006-10-17,2010-06-28,Private Passenger,3X,mM,oTDF,Z685w,z2,0,FL,R,B,2009-08-08,1927,53,3
9I,9,Su69V,87b,K,O,E,1400214002063,9,2018-01-17,9.999999999E9,f,2003-02-05,Ir,1024868730616,9.999999999E9,OhbV,lN,H5beX,myur,uf7R,qw,nG,fuJR5,2004-01-27,2002-10-19,2002-11-19,Private Passenger,9ysC2,e6,W1,CQ,XdRm,5,DE,AZJ,t,2004-03-13,631,30,3
YqB,0,HxJg,0tk0m,mt,H,n,1420070400000,0,2011-05-14,-9.99999999E8,S,2010-07-09,6Ds7,946684800000,-9.99999999E8,JhY,LrUp,p6x,sQ,0,T,dzRz,2y1y,2010-04-13,2018-11-15,2012-03-08,Renters,4X4mx,H8u,S,z,g,0,MA,RXFIu,zrQpx,2015-05-21,683,99,1
hI2C,0,mJ,w,1lYg,vA0N,hsSS0,1156102720220,9,2016-05-28,-9.99999998999985E8,i,2019-07-17,F,1420070400000,-9.99999998999985E8,k,EHme,zXr2E,ub1o,ZVhN,w4V8,cZ9,6YS,2013-12-20,2009-05-06,2006-03-13,Private Passenger,5vVo,S,bI8,B0Go,bk0q,7,IL,sllo,DlGk6,2013-03-20,1727,69,1
APx,0,Oc5,jE,2kymb,kt7,GxZ,1420070400000,0,2017-07-04,9.999999999E9,kif,2005-11-26,E4Tp,1143341994383,9.999999999E9,eph4,F,3,p,b,tHAR,MR,FrH3,2005-04-16,2000-01-26,2009-02-15,Private Passenger,HMaqC,P3RZ,ea,Mjs,Zzzkr,9,WY,4,Ehgo,2004-07-19,1813,74,0
ugt,9,PSw,VpO,Uu,Cbqm0,3,1420070400000,9,2002-02-19,-9.99999999E8,zGcl,2006-04-11,8,1420070400000,-9.99999999E8,AqnXB,xn,Ak2P,ntl9A,6L,uGqK,P,ZK,2001-06-02,2006-03-16,2005-04-06,Private Passenger,Ch,LIe,DP5,Y,aE6,2,IL,P,LTRcU,2006-05-15,1679,95,2
3l2Dt,0,pRcdh,Y,d77,1N,O,1127877509989,8,2015-01-05,-9.99999999E8,mM4,2004-12-24,8OJc,1287877932064,9.999999999E9,0kqr,N4l,n3Op,S91RY,I,2,eEq,Ytl,2007-10-12,2006-10-25,2009-10-04,Renters,YT,MCQ,suFi,vs9s,BP2x,9,PA,kZo,JBy,2007-08-14,957,96,2
Qu,0,eAC,S,zEol,g,v,1420070400000,0,2013-04-21,9.999999999E9,SxlN,2001-11-02,5jod,946684800000,9.999999999E9,CVU,c4bWQ,s,v3Oz,t6,0eH,aarM,i6PkR,2008-02-26,2012-04-27,2004-02-03,Private Passenger,aY,z6de,XjfO,TGmAC,csSQ,0,ID,jhU8a,3Spn,2013-11-25,734,57,4
h1mXs,0,F01,ytd,Rqnc,WOy5,X8,1046391759855,7,2006-11-23,9.999999999E9,P,2009-07-08,qec,1055424328295,-9.99999998999985E8,c,nXV2f,6YE,g5,BWb,24PvI,xf6,GOEVG,2012-10-02,2014-09-28,2008-09-01,Private Passenger,d,w2u1w,mr,6Cs0x,6Gp,0,MO,315b,nY,2013-09-20,1298,78,4
OAB,0,fh,j9p60,4v,HZEJZ,o,1420070400000,0,2018-10-17,9.999999999E9,Waxkc,2019-06-20,Fk,946684800000,9.999999999E9,G,Lr35N,7Al9r,Fb,rTQDo,Mp,nvxC,rMopt,2006-10-07,2003-07-17,2002-10-26,Private Passenger,qP,dn7h,P2E,6L4,QeN,5,AK,JGqi,kvu,2015-02-02,1176,46,2
DrWD,8,0MkS,N,hBcd,d,xCF,1420070400000,4,2008-01-22,9.999999999E9,X,2011-10-15,FMl,1420070400000,9.999999999E9,XUiH8,Xuof,N,wcjN,WkdBK,Eysc,wuH,Wd,2006-09-02,2001-12-21,2003-02-05,Renters,zzh,OD,WwI,Sd0,u95Z,0,GA,YSFoc,CX8Wu,2016-09-11,1633,71,0
OHaTH,9,eG,9Ip,gZ,v,Fv,946684800000,0,2012-03-12,9.999999999E9,Nh,2006-09-21,0wkxn,946684800000,-9.99999998999985E8,JRh,mxg6,EQ,0OY0,yg,9TR2,X,o37,2019-12-07,2009-08-19,2014-04-09,Renters,fHH,2OYZj,M4js,k7MMo,c,0,CO,8W,ZTw,2013-04-16,1594,52,1
2E,9,OsQwW,y1,e,I4APG,Y6,1026371980877,5,2001-02-27,9.999999999E9,N,2016-06-23,JT,1266793739571,9.999999999E9,I,mSHD,nfm,5UU,TLvz,a,g,H,2019-08-26,2004-05-26,2003-09-08,Private Passenger,d92,G,W,Hhf,6,9,NM,WTAGs,p,2002-02-14,1389,56,1
dkrHl,9,rb8mr,tBiZe,MBIM,ayNj,SRv,1288546109345,9,2015-04-24,9.999999998999985E9,R,2017-09-19,dy,1125684719999,-9.99999999E8,xwbrx,gre,aFPhq,F,UOM4,0CUpP,seU8P,gzaw,2011-12-24,2001-09-09,2018-01-09,Renters,b9,tQr,1q7oS,FvQp,dtc,0,MA,s,3g2,2010-11-02,1167,89,3
tgH,8,NAMyO,vCDk,5Pt,mOe,42,1420070400000,0,2010-10-25,-9.99999999E8,Aasyw,2006-12-23,UU,946684800000,9.999999998999985E9,v3wr,O,YkAn,A,2WkP,k15,L8Tk,a,2009-05-23,2013-03-08,2001-12-19,Renters,lgy,LOjth,AgdVy,Gh,svyxq,0,WV,YxkzB,3e,2005-01-14,671,64,0
ibBz,9,J,f3,lfqr,J,YMc,946684800000,9,2005-10-01,-9.99999999E8,G,2005-07-23,Wu,946684800000,-9.99999999E8,5WNa,3,XWThy,p5X,Zas6,Zsf,i0u9e,F,2003-02-03,2010-12-14,2017-05-10,Private Passenger,Twyp,ffYm,5LdmM,kn,KiF,9,KY,RVm,m,2009-04-14,1552,69,3
d,8,FWmG,kQBXU,bx,8,ZC2Q,1420070400000,9,2001-11-16,9.999999999E9,yc452,2006-03-26,9P,1420070400000,9.999999999E9,RH,dQ,qYB,Mzg,jJo9,GwPA3,whBs,F1M1,2003-10-10,2006-04-22,2012-02-25,Renters,9,Q,dEhjK,cm,MryL,9,MN,lv,dwR,2011-04-12,737,49,2
zVx4,0,jMl,qHOG,HD0,sQxys,l3I,946684800000,9,2007-11-23,9.999999998999985E9,8VjnJ,2002-05-26,g,1420070400000,-9.99999999E8,w1O6K,Wzb6m,HIQ,utG,VNG41,rN,FhqE,Gwj,2002-06-20,2003-07-25,2009-02-06,Private Passenger,m9Gh,wEK,X1z,xPg8z,H5,7,NJ,v3dlP,3Y4,2011-10-23,1683,49,4
7,9,I,B3p7A,bC,M,1XcqU,946684800000,0,2019-07-01,-9.99999999E8,iKzdc,2004-11-26,e93,1300713032897,9.999999999E9,e76vZ,EFs,ETQjh,OEfm,Me,V,Rn,l,2014-01-03,2015-10-21,2002-12-19,Private Passenger,9BB,DQ,h,KARvH,Ym,9,NV,j,2lY2q,2012-08-01,1940,93,0
LlGy,9,7w2A,h,8Y,D6,hpw,1259054404378,0,2008-10-16,9.999999999E9,ylgf,2012-06-02,LPkZ,1420070400000,9.999999999E9,x,KmK,Z,aa,o,KB9oH,I3gn,MRd9,2006-05-15,2015-04-28,2015-02-11,Private Passenger,n,CL,IU,0m,4Cmw5,0,TN,UrvxN,jQvG,2010-03-05,1787,97,3
dn,0,M,ncyQ,Uq,vks,YmAhH,946684800000,6,2000-09-10,-9.99999998999985E8,V9Hz,2017-03-20,g,1218906399454,9.999999999E9,PPA,w8i,Y,eNsV,BsRL,8LT6,Rw,g9iv,2007-05-09,2004-01-15,2000-06-12,Private Passenger,P,LdAq,Wgz,rm,Q3rIX,9,NH,vUE,25,2007-12-14,1988,65,1
ET,0,vVu,g4zHw,IC,Vds8S,tO,1135783647057,1,2000-04-07,9.999999998999985E9,rJsAb,2007-08-22,7Ct,946684800000,-9.99999999E8,sp,QKT,Zt9I,0r2T,LCs,uG,4tp,ZA,2005-11-10,2005-09-02,2001-07-15,Renters,9Lc,gqf,WDpF,dQLSR,6,9,TX,vRFDo,Seb,2013-03-14,868,66,2
2cHj,0,Ai,uaFYf,x4cA0,w83,ZI3,946684800000,9,2018-10-13,-9.99999998999985E8,uz,2001-03-05,o,1239321431189,9.999999999E9,JE,0,lr04o,nkl7,cM6,4a,sItim,9D,2009-04-12,2013-03-11,2009-11-12,Renters,3Kbf,u,iPd,1WP,Ancx0,9,ID,I,sJYC,2009-12-20,950,91,3
mp,9,2ds,TPUK,AShm0,GIN,4KlDt,1420070400000,9,2008-02-16,-9.99999998999985E8,XS,2018-04-25,W9T,946684800000,-9.99999999E8,I,9G,Z,Skj,QnOVC,gJh4R,u0CTJ,15yS,2017-01-02,2003-06-11,2005-09-07,Renters,rZZq,Q4,Q4,cw3,iN,0,NM,mM,hXf,2009-09-14,687,54,2
cK8w,0,jIa,X,y,UmH,Shv,1154981827940,9,2018-11-18,-9.99999999E8,Ex,2012-11-10,aGHx1,946684800000,-9.99999999E8,Y,xNxq0,OnIH,o,G5,Fp3,dGm,Srn85,2004-01-28,2013-09-17,2005-07-02,Renters,enI,k,8l,M,wveg,9,OR,FbS,63L6,2003-03-26,1817,95,3
z,0,K,XzyAm,1yMYS,5XQw,f8C,1420070400000,0,2015-06-07,-9.99999999E8,z,2017-05-17,E9,1420070400000,9.999999998999985E9,mE,7,s,7t5,bu7,8O,2,XqJmX,2002-03-09,2003-03-04,2002-06-06,Private Passenger,Vh2,J2N,tgRBG,WFr,L1GS,9,ID,bE,Ox,2008-08-25,919,82,3
N,6,b,doWbv,ec,NXkd,lDS,1161236562138,9,2001-10-20,9.999999999E9,8,2001-10-09,TEk,1420070400000,-9.99999999E8,T,8Yf,n1L,k,UT,zNQ3,pD,dUHZ,2018-12-24,2010-11-20,2006-12-25,Private Passenger,JdW,tRf1y,I0yi,b,CRHd,0,TN,Rxyod,HUMw,2009-10-24,939,94,1
QtLK,9,mGJ,Ec,cJc,kn,r,946684800000,9,2002-04-18,-9.99999999E8,bzaFm,2012-12-12,F,946684800000,9.999999999E9,qs5MM,TxP,xsdTV,Bbt,5C9,O2,Q,OP9y,2019-07-12,2015-09-09,2012-05-27,Renters,66J,9Ug,o,VNAkt,u,9,NE,Jd,dz,2014-11-20,1075,22,0
Cj4pj,0,49o5,3A,o,QnE1,A,946684800000,4,2018-07-15,9.999999999E9,L,2006-09-14,V0,1380814538788,9.999999999E9,rf,34pFt,lT2H9,2,t3,MDX9A,0Yf,xJQd,2001-01-07,2001-01-11,2001-02-06,Private Passenger,eN,G3H8x,B,pKKHI,eq,3,SD,t2duP,YLt,2001-10-22,1691,29,4
L1uP,0,v7Ry,bsorf,pg,s2z,A1Z,1269536817081,9,2019-06-27,-9.99999999E8,XI,2009-09-06,oeG,1420070400000,-9.99999999E8,b,Q,kF9,XJ2,C,kc,tdErK,jNn8j,2011-07-10,2016-04-03,2018-10-20,Renters,a9,45,GaE,texrX,mrGM1,9,WY,Pc,opY6,2011-11-13,1180,31,0
70,0,qM,MUj,yX9,BCZ,7BvXY,946684800000,0,2019-05-19,-9.99999999E8,kMOxA,2006-11-02,FND,946684800000,-9.99999999E8,U,yl,Lnk,psDOH,4,ppG7,9ZR,hW0Z,2009-05-19,2007-10-15,2010-12-21,Renters,T,P3,6w,m,1xP,9,ND,fSYzm,i,2006-05-08,1966,66,0
vF,5,7I,hWhY,HD2,XJ,63,946684800000,7,2008-09-24,9.999999998999985E9,xGq,2018-03-19,yxB,1420070400000,9.999999999E9,vi,pf,C9k,Bmv,3,5,3v,zQl5,2018-11-03,2000-12-08,2008-05-16,Private Passenger,sFvDj,Mb,Rtb,a,g7heu,3,IN,5,33,2006-09-07,1737,36,3
f20d,0,Xcor,4jWDc,LA,8X7vB,w,946684800000,6,2018-12-17,9.999999999E9,1,2015-07-01,aWY3,946684800000,9.999999999E9,o,4Xy10,Q,LQQTe,bBdVj,47P,E,sV3rP,2011-02-25,2012-01-17,2002-10-25,Private Passenger,GG,a8yY,W7,B,3lvk,4,OK,It2r,XYTF,2002-02-14,1466,49,1
Ep5k,0,489,0pUn,FP,s,FbgRA,946684800000,9,2017-11-11,9.999999999E9,PXi,2015-08-09,XlOQ,1096875148682,9.999999999E9,p0,AOuwM,V1,YxQ,o,0olEZ,iI6vV,u9LUS,2017-10-22,2018-06-21,2019-04-07,Private Passenger,50Lp,O5bqX,rHAs,6,Az7,0,TX,Ltr3v,jcxB,2012-06-21,648,29,3
wvc9,0,EGHm,C,07WJ,9MoC,al0,1420070400000,0,2006-09-24,-9.99999999E8,n,2009-07-14,2L3d,1347878585835,9.999999999E9,P,52X,XgKpw,ZM,IYi,N87,LjY,9b,2005-08-11,2018-12-09,2002-12-10,Private Passenger,db,bDW,j,nfJAq,HEcsv,9,NY,Djgh,1Pe,2002-05-14,1958,20,1
vT,9,Q3oXF,0e3j,Nkyfw,7jj,MsgNO,946684800000,0,2002-07-04,-9.99999999E8,j,2009-03-01,s,946684800000,9.999999999E9,BQb,fQHW,F,PxPs2,T,aOh4P,OnT3,Q,2018-12-20,2003-07-05,2003-10-12,Private Passenger,w,A1,Q,U,RHxAL,0,MA,DP,lxrV8,2014-10-12,1950,54,0
7U,9,FAJ,NLj2,8F51,NnY,DjuM,1420070400000,1,2010-02-11,9.999999999E9,tihA,2017-09-08,TFmH,946684800000,-9.99999999E8,JmXS,kU9,U,HzGK,SldZ,NP2PT,ud,Kw9,2012-12-25,2005-05-18,2003-07-21,Renters,5TT,3yXqp,rd5g3,NF6v,dOfKZ,9,OK,n,hNIv,2007-10-17,1470,54,2
1,0,hayR,sVJ8d,en,P0,kt6V,946684800000,0,2002-08-26,-9.99999998999985E8,YGv,2014-02-01,n,1092697298662,-9.99999998999985E8,PfLg2,vNpz,Rje8,bM2I,Fx96m,9,T,N,2012-05-27,2017-07-10,2010-05-13,Private Passenger,AeX,kbw,qW6,8gnx,qagY,9,DC,fryhe,dIA,2010-12-06,1857,71,3
iRXen,4,JCj,IcCvJ,w,WRl,QxIN,1420070400000,0,2010-11-28,-9.99999999E8,Npi,2017-03-16,sTQzN,1420070400000,9.999999999E9,r,P,m8X8,FL,ZO,n5bO,tS,Jz,2010-07-15,2010-12-03,2015-08-11,Private Passenger,Vjyd7,jdSE,ZtZkq,w,4,9,AK,ijD,ujA,2004-04-08,1352,67,2
P,9,GP8f,Ztbq,j,1d6vg,Sj,1035086328993,9,2015-12-19,9.999999999E9,b82,2008-10-09,PSU,1420070400000,9.999999999E9,5v3Vm,2,a,mG,v,52,Kj,fYabl,2013-09-18,2002-04-01,2008-04-14,Private Passenger,Fg,xPp,RdP,iL,2v29,0,NM,ciIw0,h392h,2002-07-22,1999,42,2
jd,9,LDO,lw,T,BnQ,LcDNl,1420070400000,6,2007-01-14,-9.99999999E8,AI,2009-04-21,ITBp,946684800000,-9.99999999E8,JgK,4cwy,i9d84,KGms,uKbi,H30fx,gDp7,RPu,2015-09-27,2006-06-24,2001-01-14,Private Passenger,H,Q,rjMt,XsB5N,t,9,ME,IC,Km1h,2018-05-02,1317,35,2
fq6,8,gZn2,KAT,xV,r7,rNi,1420070400000,0,2013-05-22,-9.99999998999985E8,ZbEZ,2004-01-06,fNIv,946684800000,9.999999999E9,r,3,9,w9,jpZrA,We,D,RFG,2002-12-01,2012-01-02,2012-01-05,Private Passenger,eNmP,g,G,4GuO,vv,9,KY,XS,eA,2017-05-15,1916,60,3
b,9,Kjy89,Wwr,TC,c,AhJj,1420070400000,9,2000-06-04,-9.99999998999985E8,iqEbY,2011-07-13,TY,1047712003488,-9.99999999E8,bbWS,nrV,BOYt,md,K4,d,YODt,Q,2010-02-22,2003-06-27,2010-09-22,Private Passenger,4s,DRwwd,aRs,ZqE1a,m,8,DC,tH,0EPV,2018-02-11,1055,51,4
Y1hq,1,iIw,uO,vZQml,ZoeW,CWP3W,946684800000,3,2015-12-28,9.999999999E9,hih,2009-07-09,IrrO,1343434115391,9.999999999E9,7Hpc,Ce3bF,foK55,uwYly,oQ,yviKZ,i7,5m,2011-05-01,2012-06-25,2010-02-12,Private Passenger,iqD,ER,0,RFJ5k,q,7,MD,0Px,QqU,2015-04-24,863,80,0
Wc4,0,SFuw,eOE,t,K,W7NcF,1029233521594,1,2003-05-13,-9.99999998999985E8,O0zww,2000-07-19,Py,946684800000,-9.99999998999985E8,E18,kCr,d,Yzx,sx1J,ppAS,c,hmTaF,2006-10-26,2012-11-11,2014-12-13,Private Passenger,4,ybp,w,qjPy9,T8eH,1,TX,G,GK7,2006-01-14,751,66,4
bX,9,QSB,hpxn,Y7yK,4L,0f4,946684800000,9,2007-08-12,9.999999998999985E9,L0,2007-01-08,8K,1099652054470,9.999999999E9,Tr,QvIN,Gfuy,EeP,Gmtpv,xOC8L,jC,Rs,2011-08-28,2002-04-28,2010-11-11,Renters,Oqfv,TMEQ,RnK8,7I,K,9,VA,IQv2o,ZB,2018-11-12,830,69,2
UTY,9,W,xCl7,a,S,lhnW,1420070400000,9,2010-05-12,9.999999998999985E9,zk,2000-10-14,nsXUY,946684800000,9.999999999E9,Pq1mY,H,zD6,7c,m,VYmI,pt4tc,9,2019-05-18,2006-01-01,2002-11-03,Private Passenger,QgFA,0D,YK,YcfbQ,3,9,WA,q30,raw,2015-03-16,1649,76,0
E8iG,9,b9,f8s2,A,G,dVPep,1420070400000,0,2009-12-02,-9.99999998999985E8,R,2003-02-15,bU,1173043362168,-9.99999998999985E8,9p,fV2lJ,0,Ne,e,C,5Z3F,l9IGN,2006-10-04,2007-06-12,2012-04-07,Private Passenger,sO4,YJ,Fz2,i,f,0,OR,u,MEg,2000-07-24,1556,84,4
c,9,atJ,70pJ,dLnl7,gq,Ywmm,1420070400000,0,2001-11-20,-9.99999998999985E8,BlI7,2005-08-05,Tmp,1420070400000,-9.99999999E8,0a,IXSB,c,b,kirXc,fKp,Wqw,yzPuh,2012-09-17,2005-06-01,2013-01-20,Private Passenger,VBGFP,cFBn,l1A,5RJ,py7,9,MI,Go,1DJNY,2006-04-20,999,63,2
D,9,32Wa,V,wwo,h,HcAg,1377881491265,1,2016-02-20,9.999999999E9,lkW,2017-06-11,E79D,1147371764619,-9.99999998999985E8,I58gb,R7yWN,eT3Yv,z,VTe5z,433m,fSQR,3,2012-06-10,2001-11-26,2010-08-07,Renters,p2M,mt,6DX,Zy7,ja1Bn,0,SC,iSm,5Bq,2009-02-21,1027,45,3
n,9,b,KRHq,EJ,a95E,k,1112560839113,0,2014-08-26,-9.99999999E8,eo,2003-05-13,sed,946684800000,9.999999999E9,z4D,cn,Wkhm,5,Sw,GHvp9,hvY,rm,2014-03-04,2017-09-26,2019-03-22,Renters,n9Gy,HPsW,i,D7KIa,0KKtv,0,AZ,Lnz,5,2000-09-22,1170,99,0
yyLaQ,8,UXq1,M,a,GA,go,1082571066142,0,2016-03-15,-9.99999998999985E8,y5,2006-03-16,cgaS,1283365114320,9.999999999E9,WO,5,RiQE,rA3G,Iqdb,j,jQoN,iRPCK,2001-02-07,2012-05-03,2008-02-24,Renters,Et,TJUP2,ONTpH,c,O,9,MI,oVhCJ,q,2005-07-10,1459,83,1
D,0,g1CwS,y,y57,WcDk3,PZ10,1245984240667,0,2008-02-12,-9.99999999E8,khvK,2008-08-23,H4xh,1372840404164,-9.99999998999985E8,T,44wK,rxAr4,1,U,71b2,cI,sNa,2014-08-24,2006-12-25,2005-06-08,Private Passenger,h,d,MVSd,CP,Y,4,WI,Olfc,Qz,2001-07-07,853,27,2
AkQqu,1,q5W,r9,aKr,qvGVy,IL,946684800000,3,2010-05-01,-9.99999999E8,Z,2005-10-03,T,946684800000,-9.99999999E8,5W,zPitq,F,ufk,6gQ,H,SYD,lS,2002-11-22,2012-04-04,2010-07-16,Renters,VVuV,J,00eUn,FX7u,ix,0,TX,wR,kD,2004-04-05,1450,83,3
SFFoj,3,eN,CxLmJ,a,p10iE,RBO9,1420070400000,0,2015-07-21,9.999999998999985E9,T,2005-03-21,O,946684800000,9.999999999E9,bF,iIUxV,M,rZUB,W5ARg,XiS3d,GGMZP,dVivR,2008-07-26,2019-07-18,2017-06-27,Private Passenger,KQ8t,QY,T,qVX,Tv,9,IA,Rxjlq,BvH,2012-03-09,1174,79,4
Oav3o,9,aFb,vDEP,dWrJ,c3b5y,S,946684800000,7,2005-06-06,-9.99999999E8,k,2012-05-03,iPJk,1420070400000,9.999999998999985E9,hy1A,nzk,dL,H9X,jewB,2,P,5RAJ6,2019-10-03,2000-01-10,2014-03-06,Private Passenger,b,p,0awrM,OZiDm,Ux5Wa,9,MI,QMYWW,e,2010-06-21,910,90,3
D5ruX,9,SwsGl,bwZr,P,kS,jFLGN,1420070400000,9,2000-08-13,9.999999998999985E9,XY,2007-05-23,peJQT,1420070400000,9.999999999E9,9T,Cgyr,eC,9sJ,dgN2n,lGr,bB,UiTKd,2002-04-26,2018-06-23,2007-04-27,Renters,ZSo,K12o,1L5,A1UF,Sg0u,0,ME,bk,znLya,2011-06-15,1255,42,3
SMos,0,tN,LBqIX,BByC9,rXE,P,950738416124,0,2011-07-10,-9.99999999E8,uwOHE,2010-05-10,ZjB,974599397454,-9.99999999E8,e07nn,6dB,b,D,hXpmG,r,Ab5,laQJO,2015-12-01,2005-04-01,2001-06-03,Renters,cc,WtyFo,hk4,v39P,MkHh,0,VA,oL,G,2019-11-03,1006,40,3
ks8,9,Ue,p,M8OZ,kQfiJ,k3O,946684800000,0,2005-10-17,-9.99999999E8,avU6,2019-07-12,o,1420070400000,-9.99999999E8,i,A,FRbs,V,Lkddm,h5Z,VnWO,Bs0o,2018-07-20,2006-09-19,2003-06-21,Private Passenger,ND3,8JHf,2,nRRR,yex,1,MD,P,Mzoi,2012-03-27,1718,84,4
u1,0,IMuC6,3sHG,w,G,A,1409637182146,0,2008-06-26,9.999999999E9,aZw6p,2014-04-07,KPij3,946684800000,-9.99999999E8,U,Bgk,e,XhrHe,qZ,TYNz,G,z,2019-02-20,2011-11-18,2005-11-07,Private Passenger,kVfG,Xq,hzDM,yB,j9h9,9,FL,iddH,2BjbL,2018-05-26,1219,33,4
cw,5,6evOJ,ITyv,Tn,eP8,WJDXH,946684800000,7,2004-01-10,-9.99999999E8,s,2019-06-15,ty7q,1420070400000,-9.99999999E8,giWU,14U9g,yD,kD6,1zLq,j4RMO,K5l,b,2013-10-28,2018-05-02,2012-05-14,Renters,XKH,aALD,r,Iw,Bow,0,VA,yZ,FefY,2002-08-27,1036,41,0
Sz,9,P2,Ie,b,dl,S,1292104207712,0,2012-01-01,-9.99999998999985E8,w,2002-06-19,BPC,1420070400000,-9.99999998999985E8,xlde4,x,C4JZJ,cD6,Yq3I,Ac5,YuH7q,E,2011-06-09,2019-12-25,2003-01-15,Renters,ppI,t7,Ri,t,51xzr,5,PA,PB,G4,2014-06-10,1396,85,1
l,9,8Y6U,ifJaU,bA4x,p,V3RG,946684800000,0,2010-03-14,-9.99999999E8,n8v,2000-01-22,J7A,946684800000,-9.99999999E8,j,pRPr,sGzDk,m0V,4VBTQ,24,vZ,VXq5Z,2011-08-22,2005-12-10,2016-04-12,Renters,UBQar,hlbn,GU4,BYBo,HzRe,0,NM,db,z,2013-01-18,1789,55,3
